Timestamp	Open	High	Low	Close	Volume (BTC)	Volume (Currency)	Weighted Price
2015-11-04 00:00:00	404.55	502	368.11	408	105959.26	47199586.92	445.45
2015-11-05 00:00:00	407.99	448.79	364.37	385.5	60174.71	24185444.13	401.92
2015-11-06 00:00:00	387.77	396.67	353.26	374.47	46952.54	17530874.22	373.37
2015-11-07 00:00:00	374.41	392.82	371.07	383.53	26348.6	10103834.21	383.47
2015-11-08 00:00:00	383.62	390.47	366.18	372.65	27445.02	10459784	381.12
2015-11-09 00:00:00	372.86	386.79	360.54	377.9	25934.97	9765480.26	376.54
2015-11-10 00:00:00	378.02	381.44	323.63	336.8	48890.6	17451749	356.96
2015-11-11 00:00:00	335.02	341.41	294	309.91	51510.31	16138605.49	313.31
2015-11-12 00:00:00	309.95	344.78	308.42	337.17	37744.45	12327089.43	326.59
2015-11-13 00:00:00	337	342	325	336.99	24663.47	8239048.11	334.06
2015-11-14 00:00:00	336.98	356.1	325.45	333	25628.38	8596759.49	335.44
2015-11-15 00:00:00	332.95	334.99	314.6	319.28	27643.56	8952296.3	323.85
2015-11-16 00:00:00	319.29	332.25	315	330.83	22243.82	7220301.63	324.6
2015-11-17 00:00:00	330.82	350.44	329	336.08	27718.68	9324687.16	336.4
2015-11-18 00:00:00	336	337.89	330.28	335.65	27252.1	9115915.94	334.5
2015-11-19 00:00:00	335.68	336.48	324.92	326.02	26919.52	8937135.62	331.99
2015-11-20 00:00:00	326.51	327.73	310	322.04	21303.64	6794004.85	318.91
2015-11-21 00:00:00	322.04	328.94	318.52	326.5	5129.35	1666609.82	324.92
2015-11-22 00:00:00	326.5	326.6	320.13	324.2	4062.21	1312398.6	323.07
2015-11-23 00:00:00	324.2	326.09	320.39	323.48	5101.56	1649850.44	323.4
2015-11-24 00:00:00	323.48	323.5	317	319.7	8649.02	2774792.55	320.82
2015-11-25 00:00:00	319.7	330.84	316	328.9	12253.76	3964830.34	323.56
2015-11-26 00:00:00	328.9	369.7	328.53	353.21	35986.16	12574100.16	349.41
2015-11-27 00:00:00	353.9	364.8	347.84	357.14	13276.83	4753695.23	358.04
2015-11-28 00:00:00	357.42	359.44	350.41	356.95	6275.37	2225597.7	354.66
2015-11-29 00:00:00	356.78	373.15	354.45	371.48	7817.18	2854062.8	365.1
2015-11-30 00:00:00	371.2	383	367.11	376.71	18097.95	6809125.6	376.24
2015-12-01 00:00:00	376.7	379	354.56	363.06	15410.28	5617537.15	364.53
2015-12-02 00:00:00	362.7	362.84	348.64	358.89	12343.41	4390062.73	355.66
2015-12-03 00:00:00	359.11	370.53	356.21	361.42	12190.88	4423950.84	362.89
2015-12-04 00:00:00	361.48	364.3	355.92	363.62	9989.28	3596927.2	360.08
2015-12-05 00:00:00	363.62	389.89	363	388	16784.13	6338715.4	377.66
2015-12-06 00:00:00	388	399.85	383	388.24	14679.44	5754540.49	392.01
2015-12-07 00:00:00	388.54	399.91	381.01	395.57	14949.59	5868357.22	392.54
2015-12-08 00:00:00	395.57	418.87	388.33	417.89	11455.14	4567280.01	398.71
2015-12-09 00:00:00	416.67	424.95	400	416.98	21039.91	8726381.89	414.75
2015-12-10 00:00:00	416.69	419.79	408.91	415.57	8463.88	3514699.25	415.26
2015-12-11 00:00:00	415.57	454.48	415.13	453.04	29020.2	12715568.6	438.16
2015-12-12 00:00:00	453.12	467.8	403	436.19	29770.28	12875519.54	432.5
2015-12-13 00:00:00	436.08	442.97	422.03	433.07	11725.67	5101509.33	435.07
2015-12-14 00:00:00	433.13	448.12	428.42	443.36	13386.74	5908604.6	441.38
2015-12-15 00:00:00	443.3	464.99	442.94	464.53	18096.39	8237602.55	455.21
2015-12-16 00:00:00	464.53	465	436.89	455.87	23377.12	10627485.43	454.61
2015-12-17 00:00:00	455.61	458.84	448.75	456.17	6598.64	3000514.42	454.72
2015-12-18 00:00:00	455.37	466.64	453.5	462.46	12914.74	5937708.34	459.76
2015-12-19 00:00:00	463.7	465.9	452.03	461.8	6839.18	3156242.38	461.49
2015-12-20 00:00:00	461.89	462	433.83	442.54	16626.49	7430072.73	446.88
2015-12-21 00:00:00	442.47	450	425.52	438.07	18930.86	8257540.79	436.19
2015-12-22 00:00:00	438.14	443.58	433.06	435.48	8146.02	3563201.25	437.42
2015-12-23 00:00:00	435.65	445.52	434.43	442.56	7100.23	3125137.43	440.15
2015-12-24 00:00:00	443.01	459.54	443.01	455	10138.32	4598655.92	453.59
2015-12-25 00:00:00	455.78	458.33	448	455.51	2877.17	1304947.59	453.55
2015-12-26 00:00:00	455.5	457.45	407.25	417.39	26672.12	11386692.92	426.91
2015-12-27 00:00:00	417.11	425.42	410.5	421.76	6968.57	2921475.22	419.24
2015-12-28 00:00:00	421.78	429.86	417.01	421.46	7560.56	3204101.79	423.79
2015-12-29 00:00:00	420.81	433.33	418.55	431.82	10419.59	4444308.02	426.53
2015-12-30 00:00:00	431.7	434.97	420.75	425.84	7717.51	3315825.43	429.65
2015-12-31 00:00:00	426.09	433.89	419.99	430.89	6634.86	2833319.7	427.04
2016-01-01 00:00:00	430.89	436	427.2	433.82	3788.11	1640577.93	433.09
2016-01-02 00:00:00	434.87	435.99	430.42	433.55	2972.06	1287773.39	433.29
2016-01-03 00:00:00	433.2	434.09	424.06	431.04	4571.1	1959152.6	428.6
2016-01-04 00:00:00	431.54	435.86	428.44	434.17	5717.6	2474772.5	432.83
2016-01-05 00:00:00	433.31	435.39	429.5	432.43	3881.72	1677111.44	432.05
2016-01-06 00:00:00	432.45	432.67	426.54	429.56	5507.61	2369036.46	430.14
2016-01-07 00:00:00	429.99	459.16	429.25	457	16833.42	7536413.29	447.71
2016-01-08 00:00:00	456.87	465	444.51	452.7	10258.99	4654977.99	453.75
2016-01-09 00:00:00	452.02	454	446.68	448.84	4396.05	1976929.79	449.71
2016-01-10 00:00:00	448.84	449.89	440.8	448.79	4078.61	1813405.06	444.61
2016-01-11 00:00:00	448.2	451.13	438	448	7986.46	3557149.61	445.4
2016-01-12 00:00:00	448	448	434.35	434.85	6930.9	3067862.76	442.64
2016-01-13 00:00:00	434.78	438.35	424.5	432.64	10067.02	4327468.86	429.87
2016-01-14 00:00:00	432.64	434	427	429.55	4420.91	1903623.77	430.6
2016-01-15 00:00:00	429.55	429.8	360	360	37326.7	14756284.24	395.33
2016-01-16 00:00:00	360.62	392.07	352	386.91	25019.25	9314016.2	372.27
2016-01-17 00:00:00	387.8	391.14	376	380.16	8416.94	3222126.45	382.81
2016-01-18 00:00:00	379.94	388.5	373.63	385.49	7015.53	2680282.37	382.05
2016-01-19 00:00:00	385.47	386.92	375.59	376.76	7223	2758289.78	381.88
2016-01-20 00:00:00	376.9	422.98	372.53	416.32	25172.92	10071637.71	400.1
2016-01-21 00:00:00	418.9	421.25	404.59	409.59	9414.56	3886595.68	412.83
2016-01-22 00:00:00	409.42	410.07	374.45	382.55	14744.76	5747610.6	389.81
2016-01-23 00:00:00	382.85	395	381.05	386.4	7664.89	2974351.32	388.05
2016-01-24 00:00:00	386.37	405.97	385.36	402.16	5448.85	2176476.21	399.44
2016-01-25 00:00:00	402.16	402.31	385.5	390.9	8040.83	3169083.78	394.12
2016-01-26 00:00:00	390.1	397.7	386.2	391.77	6589.15	2585992.59	392.46
2016-01-27 00:00:00	391.77	397	390.31	394.95	4262.63	1680905.77	394.34
2016-01-28 00:00:00	394.62	395.56	376	379.75	11414.05	4361450.24	382.11
2016-01-29 00:00:00	379.55	383.99	363.73	378.22	13544.15	5084544.75	375.41
2016-01-30 00:00:00	378.12	380.42	372.95	375.64	2587.11	975585.61	377.1
2016-01-31 00:00:00	376.38	379.3	364.7	368.49	4166.67	1559953.4	374.39
2016-02-01 00:00:00	368.49	378.2	366.53	371.81	7255.13	2703288	372.6
2016-02-02 00:00:00	371.79	375	369.73	373.05	5719.11	2133603.92	373.07
2016-02-03 00:00:00	373.05	374	365	368.38	7107.79	2631356.07	370.21
2016-02-04 00:00:00	368.4	391.88	367.95	387.82	13446.48	5138708.84	382.16
2016-02-05 00:00:00	388	389.5	382.99	385	7372.61	2854281.75	387.15
2016-02-06 00:00:00	384.97	384.98	371.35	375.39	5735.7	2159252.72	376.46
2016-02-07 00:00:00	375.39	380	373.04	375	2885.48	1084985.75	376.02
2016-02-08 00:00:00	375	378.99	369.99	370.91	6943.11	2599524.22	374.4
2016-02-09 00:00:00	370.95	377	369.12	373.2	5779.68	2157256.83	373.25
2016-02-10 00:00:00	373.69	383.85	372.12	379.66	10006.63	3792903.88	379.04
2016-02-11 00:00:00	379.34	380.5	373.54	377.98	7471.96	2820555.12	377.49
2016-02-12 00:00:00	377.98	383.48	377.07	383.27	5996.09	2285206.43	381.12
2016-02-13 00:00:00	383	390.99	382	390.99	7324.97	2836694.35	387.26
2016-02-14 00:00:00	390.99	406.71	390.59	405	9758.39	3887244.21	398.35
2016-02-15 00:00:00	405.5	409.71	393.4	399.28	7906.7	3178245.78	401.97
2016-02-16 00:00:00	399.5	407.8	396	407.51	8354.83	3372130.21	403.61
2016-02-17 00:00:00	407.51	421.11	404	415.54	11842.78	4915480.62	415.06
2016-02-18 00:00:00	415.59	424.9	413.4	421.18	8588.93	3610499.41	420.37
2016-02-19 00:00:00	421.15	422	414	419.54	5015.54	2101914.47	419.08
2016-02-20 00:00:00	419.98	443.96	419.5	434.63	11633.27	5037569.38	433.03
2016-02-21 00:00:00	434.63	447.99	426	438.5	10300.35	4513446.91	438.18
2016-02-22 00:00:00	438.33	439.5	431.15	438.27	5840.32	2550862.12	436.77
2016-02-23 00:00:00	438.26	440	414	419.1	10509.61	4460860.99	424.46
2016-02-24 00:00:00	419.1	424.28	409.07	423.78	7258.36	3044435.84	419.44
2016-02-25 00:00:00	423.79	426.75	415.79	423.51	5597.97	2361226.42	421.8
2016-02-26 00:00:00	423.38	432	418.01	432	4635.12	1965128.87	423.97
2016-02-27 00:00:00	432	435	428.22	431.07	4159.36	1794059.03	431.33
2016-02-28 00:00:00	431.07	435	422.29	431.68	3501.19	1503570.39	429.45
2016-02-29 00:00:00	430.26	440.99	428.12	435.23	8463.35	3688136.64	435.78
2016-03-01 00:00:00	436.75	437.5	427.01	432.5	6941.52	2999990.2	432.18
2016-03-02 00:00:00	433.33	434.5	421.31	423.45	5788.38	2484758.41	429.27
2016-03-03 00:00:00	422.4	424.47	415.85	420.29	7483.65	3144344.87	420.16
2016-03-04 00:00:00	420.29	423.9	406.02	408.01	7789	3242408.24	416.28
2016-03-05 00:00:00	408.18	408.98	382	399.83	16436.4	6542504.74	398.05
2016-03-06 00:00:00	399.77	412.31	393.11	406.23	5692.01	2305615.94	405.06
2016-03-07 00:00:00	406.15	414.96	403.03	414.01	5937.73	2435455.25	410.17
2016-03-08 00:00:00	413.96	414.99	408.46	411.75	5576.26	2294301.55	411.44
2016-03-09 00:00:00	412.14	413.51	408.75	413	4876.79	2006337.15	411.41
2016-03-10 00:00:00	412.99	416.9	409.31	416	5255.3	2172818.96	413.45
2016-03-11 00:00:00	416	421.91	415.11	419.13	5950.81	2495505.29	419.36
2016-03-12 00:00:00	419.14	420.93	406.59	410.9	4640.49	1916201.04	412.93
2016-03-13 00:00:00	409.95	417	409.67	413.04	3286.87	1357510.22	413.01
2016-03-14 00:00:00	412.99	415.22	410.5	414.99	4470.79	1848804.29	413.53
2016-03-15 00:00:00	414.83	417.43	412.15	415.85	4569.88	1898781.06	415.5
2016-03-16 00:00:00	415.84	416.82	413.15	416.57	4100.48	1702108.56	415.1
2016-03-17 00:00:00	416.52	419	415.66	418.49	3704.16	1548743.03	418.11
2016-03-18 00:00:00	418.47	418.49	403.34	407.91	6391.25	2620535.28	410.02
2016-03-19 00:00:00	407.5	409.95	404.1	409.04	2870.25	1167962.94	406.92
2016-03-20 00:00:00	408.36	412	406.6	411.28	2579	1057230.7	409.94
2016-03-21 00:00:00	410.62	411.96	406.5	411.67	3546.28	1451351.16	409.26
2016-03-22 00:00:00	411.15	416.99	410.35	416.64	3950.16	1638956.4	414.91
2016-03-23 00:00:00	416.39	419	413.44	417.62	4946.4	2059556.01	416.38
2016-03-24 00:00:00	417.62	418.15	412.85	415.17	2776.61	1155165.75	416.03
2016-03-25 00:00:00	415.17	416.92	412	415.7	2588.78	1074765.82	415.16
2016-03-26 00:00:00	415.6	416.99	414	416.96	1253.01	521077.51	415.86
2016-03-27 00:00:00	416.96	427.99	415.77	424.77	5038.88	2135073.92	423.72
2016-03-28 00:00:00	424.62	424.77	420.32	422.87	3283.79	1388121.95	422.72
2016-03-29 00:00:00	422.87	424.37	407.22	415.95	5955	2473866.21	415.43
2016-03-30 00:00:00	415.43	415.93	408.59	413.74	4824.85	1990559.5	412.56
2016-03-31 00:00:00	413.68	416.99	411.4	414.66	3774.42	1566080.97	414.92
2016-04-01 00:00:00	414.66	416.99	413.42	416.31	3736.77	1552890.07	415.57
2016-04-02 00:00:00	416.31	420	416.01	419	2072.95	867252.47	418.37
2016-04-03 00:00:00	419.35	419.48	416.1	419.11	1337.67	558989.71	417.88
2016-04-04 00:00:00	418.51	419.85	416	418.75	3457.56	1445848.18	418.17
2016-04-05 00:00:00	418.81	423	416.61	422.71	3956.56	1665558.65	420.96
2016-04-06 00:00:00	422.71	422.9	420	421.03	2396.35	1010238.99	421.57
2016-04-07 00:00:00	420.62	421.99	418.09	420	3216.81	1352741.71	420.52
2016-04-08 00:00:00	419.99	423.99	416.26	417.75	4584.13	1928359.91	420.66
2016-04-09 00:00:00	417.75	418.71	412	418.24	3599.4	1497170.37	415.95
2016-04-10 00:00:00	418.59	421.79	417.2	420.04	1779.83	746886.33	419.64
2016-04-11 00:00:00	420.4	422.8	418	422.69	3487.83	1467164.56	420.65
2016-04-12 00:00:00	422.79	426.67	421	425.54	6082.73	2581942.43	424.47
2016-04-13 00:00:00	425.32	426	422.27	423.93	3917.08	1661013.31	424.04
2016-04-14 00:00:00	423.6	425.35	420.57	424.86	3863.8	1637346.08	423.77
2016-04-15 00:00:00	424.4	430	423.07	429.45	4406.24	1883221.87	427.4
2016-04-16 00:00:00	429.29	432.87	381.47	430.69	1848.39	794725.23	429.95
2016-04-17 00:00:00	430.18	430.91	377.87	427.42	1502.86	642520.65	427.53
2016-04-18 00:00:00	427.15	430.01	425.8	428.14	3180.43	1359481.31	427.45
2016-04-19 00:00:00	428.14	436.82	426.24	435.63	3798.24	1634274.11	430.27
2016-04-20 00:00:00	435.7	444	433.11	442.13	7602.65	3334632.03	438.61
2016-04-21 00:00:00	441.99	452.11	440	451	5421.16	2417983.8	446.03
2016-04-22 00:00:00	451	451.36	442.96	447.7	5494.44	2458441.08	447.44
2016-04-23 00:00:00	447.16	452.19	444.46	451.92	2250.04	1008095.22	448.04
2016-04-24 00:00:00	451.92	470.02	447.06	460.02	7103.31	3252973.56	457.95
2016-04-25 00:00:00	460.03	469.47	455.13	462.33	5607.19	2589826.88	461.88
2016-04-26 00:00:00	462.29	469.87	462.13	467.42	4629.19	2154820.59	465.49
2016-04-27 00:00:00	467.39	469.03	443.2	445.38	7084.24	3233410.84	456.42
2016-04-28 00:00:00	445.39	451	435	449.14	8736.26	3884773.45	444.67
2016-04-29 00:00:00	449.94	456.53	445.62	456.53	2982.54	1347430.83	451.77
2016-04-30 00:00:00	456.53	456.9	446.5	448.37	2419.58	1091522.44	451.12
2016-05-01 00:00:00	448.43	453.78	446.84	453	1190.7	537276.06	451.23
2016-05-02 00:00:00	452.99	453.8	438.59	444.06	6362.93	2824163.35	443.85
2016-05-03 00:00:00	444.06	452	440.78	450.61	5576.91	2496652.81	447.68
2016-05-04 00:00:00	451.18	451.68	444.15	446.63	3327.61	1488189.72	447.23
2016-05-05 00:00:00	447.36	450	445.11	448.5	2569.59	1150544.09	447.75
2016-05-06 00:00:00	448.5	463.97	447.03	458.48	5540.14	2518562.05	454.6
2016-05-07 00:00:00	458.98	461	455.95	458.07	2004.64	918778.35	458.33
2016-05-08 00:00:00	458.97	459.69	455.95	458.21	1353.23	619028.39	457.44
2016-05-09 00:00:00	457.75	464.79	455.62	460.82	3536.5	1625816.36	459.72
2016-05-10 00:00:00	461.49	463	447.38	451.62	5746.16	2608139.07	453.89
2016-05-11 00:00:00	450.88	457.99	450.32	452.91	3352.58	1520976.99	453.67
2016-05-12 00:00:00	452.95	455.25	448.88	455.2	3453.49	1560850.72	451.96
2016-05-13 00:00:00	455.2	456.82	452.04	455.91	2822.65	1283980.61	454.88
2016-05-14 00:00:00	456.42	457.25	453.51	455.57	1377.72	628027.39	455.85
2016-05-15 00:00:00	456.3	458.08	454.72	457.56	1612.71	736345.01	456.59
2016-05-16 00:00:00	457.56	458	451.11	454	3248.19	1479592.23	455.51
2016-05-17 00:00:00	454	456.09	452	453.08	3430.48	1555633.96	453.47
2016-05-18 00:00:00	452.96	455.68	452	452.92	2608.23	1184326.53	454.07
2016-05-19 00:00:00	452.47	453.85	435.03	436.3	5961.12	2667369.27	447.46
2016-05-20 00:00:00	436.3	444.41	435.06	442.72	3448.23	1520946.42	441.08
2016-05-21 00:00:00	442.84	443.98	435.28	443.31	1916.43	844578.21	440.7
2016-05-22 00:00:00	442.72	443.47	435	438.8	2350.68	1032621.87	439.29
2016-05-23 00:00:00	438.72	442.99	436.4	442.99	2625.6	1157133.45	440.71
2016-05-24 00:00:00	442.63	446.37	441	443.97	3072.78	1366675.34	444.77
2016-05-25 00:00:00	445.31	449.6	444.26	448.7	3663.32	1639628.08	447.58
2016-05-26 00:00:00	448.27	452.98	446.8	452.07	3768.5	1695944.87	450.03
2016-05-27 00:00:00	452.07	478.16	452.07	472.05	12234.2	5759605.5	470.78
2016-05-28 00:00:00	470.58	529.08	468	519.41	12568.03	6208198.25	493.97
2016-05-29 00:00:00	522.13	540	485	517.84	8215.67	4268564.36	519.56
2016-05-30 00:00:00	517.6	535	510.01	527.64	6074.77	3195665.51	526.05
2016-05-31 00:00:00	527.64	548.5	515	531.84	12071.18	6465589.82	535.62
2016-06-01 00:00:00	532.37	542.87	525.49	536.95	5456.94	2918877.94	534.89
2016-06-02 00:00:00	536.95	540	529.13	538	3939.35	2110034.27	535.63
2016-06-03 00:00:00	538	578.37	535.74	569.94	8801.77	4918798.57	558.84
2016-06-04 00:00:00	569.93	588.71	558.54	573.8	6216.63	3569801.44	574.23
2016-06-05 00:00:00	573.5	582	566	573.91	5415.93	3104174.12	573.16
2016-06-06 00:00:00	573.8	586.02	573.8	584.5	4465.52	2599632.51	582.16
2016-06-07 00:00:00	584.12	594.44	563	577.54	6705.92	3889183.61	579.96
2016-06-08 00:00:00	577.48	584.25	571.86	583.03	3259.15	1885760.65	578.6
2016-06-09 00:00:00	583.01	583.1	572.97	575.01	3770.72	2173852.25	576.51
2016-06-10 00:00:00	576.06	580	572	578.01	3458.56	1992463.06	576.1
2016-06-11 00:00:00	576.53	611	575.93	610	4000.07	2358616.31	589.64
2016-06-12 00:00:00	610	683.02	603.21	672.13	14138.31	9092256.25	643.09
2016-06-13 00:00:00	668.73	725	655.02	704.49	17280.6	11948752.18	691.45
2016-06-14 00:00:00	703.81	704.5	655	685.25	10633.44	7245671	681.4
2016-06-15 00:00:00	685.25	695.77	672.12	695	5783.92	3958020.17	684.31
2016-06-16 00:00:00	695	773.07	689.8	766.62	17946.83	13252865.15	738.45
2016-06-17 00:00:00	767.37	778.7	706.37	745.22	14687.27	10852879.64	738.93
2016-06-18 00:00:00	745	778.85	723.02	754.83	5903.47	4450980.86	753.96
2016-06-19 00:00:00	753.47	764.93	740.11	761.44	2617.28	1975322.23	754.72
2016-06-20 00:00:00	759.12	763.99	723.4	730.85	7975.97	5917339.46	741.9
2016-06-21 00:00:00	725	728.18	625	667.54	33056.29	22257644.3	673.33
2016-06-22 00:00:00	665.36	677.63	588.03	601.3	16456.41	10462967.07	635.8
2016-06-23 00:00:00	600.51	632.67	1.5	624.91	24334.08	14297065.04	587.53
2016-06-24 00:00:00	622.59	683.88	620.82	661.71	16163.8	10563018.79	653.5
2016-06-25 00:00:00	660.76	684.45	639.4	659.86	6576.67	4375554.65	665.31
2016-06-26 00:00:00	658.8	662.9	608.64	630.16	5838.15	3672917.74	629.12
2016-06-27 00:00:00	630.16	658	618.03	657.5	8668.59	5537101.67	638.75
2016-06-28 00:00:00	657.49	665.51	635.5	646.08	5478.36	3544743.28	647.04
2016-06-29 00:00:00	644.33	645	621.09	634.11	9132.48	5770127.8	631.82
2016-06-30 00:00:00	635.91	671.22	628.06	667.95	7479.79	4895853.65	654.54
2016-07-01 00:00:00	666.33	684.1	659.71	674.86	6432.92	4339245.16	674.54
2016-07-02 00:00:00	674.55	704.93	672.74	702.48	5506.04	3811458.84	692.23
2016-07-03 00:00:00	702.48	704.99	646.29	658.27	7320.32	4906039.38	670.19
2016-07-04 00:00:00	659.77	682.35	640.1	680.35	4290.13	2870919.4	669.19
2016-07-05 00:00:00	678.74	682.36	661.57	668.94	3112.73	2092573.28	672.26
2016-07-06 00:00:00	669.09	679	662.13	674.7	3590.61	2412784.3	671.97
2016-07-07 00:00:00	674.7	678.43	605.5	638.19	12686.98	8058820.66	635.2
2016-07-08 00:00:00	638.89	665.99	635	663	6579.39	4252992.55	646.41
2016-07-09 00:00:00	663	663.99	626	647.78	6180.15	3994710.13	646.38
2016-07-10 00:00:00	647.78	650.88	636.8	648.76	2313.35	1490267.22	644.2
2016-07-11 00:00:00	648.77	659.6	639.31	649.32	2978.14	1932846.2	649.01
2016-07-12 00:00:00	649.32	678	646.05	663.52	4288.08	2839548.15	662.2
2016-07-13 00:00:00	663.52	669.97	651.03	655.06	6573.2	4342194.79	660.59
2016-07-14 00:00:00	652.24	664.93	650.01	659.1	2392.43	1576629.17	659.01
2016-07-15 00:00:00	660.3	670.01	658.41	664.6	3228.34	2143543.85	663.98
2016-07-16 00:00:00	664.6	666.67	655	662.45	1682.68	1111201.66	660.38
2016-07-17 00:00:00	662.45	684.19	661.35	679.54	3437.77	2320473.32	674.99
2016-07-18 00:00:00	679.54	682.21	666.12	672.1	3012.21	2037381.51	676.38
2016-07-19 00:00:00	673.45	675.81	666	673.48	1904.43	1278189.69	671.16
2016-07-20 00:00:00	674.8	675	660	667.03	3418.63	2282261.38	667.6
2016-07-21 00:00:00	667.01	667.1	660.1	663.99	2503.04	1661238.41	663.69
2016-07-22 00:00:00	663.25	666.3	645	649.95	5191.56	3407485.36	656.35
2016-07-23 00:00:00	647.88	656.77	646	655.52	1284.52	838038.6	652.41
2016-07-24 00:00:00	655.52	665	651.99	661.47	1427.98	939586.01	657.98
2016-07-25 00:00:00	659.64	661.99	652.28	654.96	2441.94	1600627.63	655.47
2016-07-26 00:00:00	655	656.94	645.01	651.24	3552.83	2311378.91	650.57
2016-07-27 00:00:00	651.22	659.98	646.31	653.48	2664.94	1742046.06	653.69
2016-07-28 00:00:00	655.13	657.89	652.41	653.07	1909.24	1249934.3	654.68
2016-07-29 00:00:00	654.84	657.48	653	654.61	1297.15	848986.16	654.5
2016-07-30 00:00:00	654.88	657.5	652.19	654.67	719.16	470912.14	654.81
2016-07-31 00:00:00	654.02	654.71	614.97	623.83	4933.62	3125805.15	633.57
2016-08-01 00:00:00	622.5	630	603.63	606.35	5512.82	3399251.95	616.61
2016-08-02 00:00:00	606.84	613.03	465.28	540	22142.67	12122476.93	547.47
2016-08-03 00:00:00	540	572.34	521	563.42	15453.59	8476073.71	548.49
2016-08-04 00:00:00	563.99	583.97	552	576.13	8499.84	4849529.14	570.54
2016-08-05 00:00:00	578.14	578.2	562	572.5	4811.24	2744096.47	570.35
2016-08-06 00:00:00	572.98	592	562.56	589.48	6021.31	3470953.45	576.45
2016-08-07 00:00:00	589.47	598.82	582.12	592.47	2910.31	1720291.73	591.1
2016-08-08 00:00:00	592.47	594	583.58	591.88	3181.85	1876919.92	589.88
2016-08-09 00:00:00	591.85	591.85	579.43	582.75	3174.71	1856560.62	584.8
2016-08-10 00:00:00	582.71	603	580.01	590.27	5217.76	3093831.6	592.94
2016-08-11 00:00:00	590.46	597.78	585.22	585.22	2543.68	1504308.96	591.39
2016-08-12 00:00:00	585.25	591.19	580.47	585.91	2177.38	1276363.86	586.19
2016-08-13 00:00:00	585.34	589.98	581.71	583.52	962.3	563625.08	585.7
2016-08-14 00:00:00	583.54	583.92	556.24	568.76	4812.89	2748170.07	571
2016-08-15 00:00:00	568.76	573.69	554.9	565.55	4633.75	2618493.49	565.09
2016-08-16 00:00:00	564.2	579.8	563	574.99	4837.19	2766616.06	571.95
2016-08-17 00:00:00	574.95	577.86	566.02	570.91	4108.6	2348397.53	571.58
2016-08-18 00:00:00	570.91	575.87	568.79	571.49	3967.28	2271526.86	572.56
2016-08-19 00:00:00	571.51	574.86	552.3	572.91	4652.01	2653115.88	570.32
2016-08-20 00:00:00	572.98	581.02	568.52	577.88	2431.79	1399905.47	575.67
2016-08-21 00:00:00	577.7	583.99	576.01	577.55	1139.76	659564.96	578.69
2016-08-22 00:00:00	577.55	585.95	572.5	582.78	5086.06	2950211.77	580.06
2016-08-23 00:00:00	582.78	584.99	576	580.23	4182.05	2429199.91	580.86
2016-08-24 00:00:00	580.27	582.1	575.4	577.58	2991.01	1731521.18	578.91
2016-08-25 00:00:00	577.65	578.75	571.16	575.71	4231.41	2432466.9	574.86
2016-08-26 00:00:00	575.75	582.46	574.1	578.78	3300.3	1906954.63	577.81
2016-08-27 00:00:00	577.92	579.09	564.81	568.31	2702.58	1540115.46	569.87
2016-08-28 00:00:00	567.51	573.34	566.8	573.2	1034.08	589949.31	570.51
2016-08-29 00:00:00	573.2	575	568.6	571.5	2333.01	1337424.14	573.26
2016-08-30 00:00:00	570.74	576.5	568.55	575.91	4439.35	2549324.68	574.26
2016-08-31 00:00:00	575.88	576.49	568.4	570.75	3917.83	2238453.98	571.35
2016-09-01 00:00:00	570.75	572.86	566.86	571.05	2833.21	1614962.02	570.01
2016-09-02 00:00:00	571.05	574.2	567.03	572	2996.65	1711339.75	571.08
2016-09-03 00:00:00	572	598.64	569.01	595.01	4645.78	2709470.38	583.21
2016-09-04 00:00:00	596.25	609.05	590.88	603.72	3951.2	2374456.19	600.95
2016-09-05 00:00:00	605.72	607.31	592.46	603.48	3838.18	2307087.14	601.09
2016-09-06 00:00:00	604.98	609.74	601	608.16	4038.34	2447636.44	606.1
2016-09-07 00:00:00	608.93	615.92	604.7	615.16	4502.71	2749975.14	610.74
2016-09-08 00:00:00	614.44	628.98	611.66	625.67	4354.95	2710494.38	622.39
2016-09-09 00:00:00	625.67	627.49	612.93	622.01	3274.08	2031926.21	620.61
2016-09-10 00:00:00	622.01	625	618.67	621.65	1527.84	950617.06	622.2
2016-09-11 00:00:00	621.65	628.99	594.63	606.32	5336.95	3240280.33	607.14
2016-09-12 00:00:00	604.08	609.15	602	608.04	3512.28	2126936.02	605.57
2016-09-13 00:00:00	606.4	609.61	603.28	607.46	3471.53	2106487.11	606.79
2016-09-14 00:00:00	607.45	610.69	605.98	608.5	2895.46	1761472.1	608.36
2016-09-15 00:00:00	608.5	608.99	602.3	606.71	3085.67	1870525.59	606.2
2016-09-16 00:00:00	606.65	608.99	603.5	605.69	2612.88	1585218.43	606.69
2016-09-17 00:00:00	607.04	607.59	601.1	604.1	1117.49	674972.58	604.01
2016-09-18 00:00:00	602.93	609.06	601.97	608	1307.06	792167.99	606.07
2016-09-19 00:00:00	608	609.5	603	608.72	2476.59	1504205.84	607.37
2016-09-20 00:00:00	608.73	608.88	600.94	600.94	2680.45	1625919.57	606.59
2016-09-21 00:00:00	600.85	601.01	592.1	595.46	3671.19	2184063.91	594.92
2016-09-22 00:00:00	595.46	596.42	592.5	595.41	2421.45	1440643.03	594.95
2016-09-23 00:00:00	595.42	602.9	593	601.42	4007.88	2394294.73	597.4
